Data Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America and Caribbean,0,"Population, total",SP.POP.TOTL,16716,22802,9625,9805,8950,12077,8349,8722,7469,5301,0,0,0,0,0,0,0,0,4376,4327,7046,1795,19,0,0,0,0,0,0,40,11947,20474,17303,13572,11770,9628,6860,8999,11735,17855,16283,10106,7608,11593,7101,6812,5285,4665,9508,5181,7639,8734,9541,8388,6428,6599,16750,27694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liberia,LBR,"Population, total",SP.POP.TOTL,5,0,0,0,0,0,0,0,230,1717,1869,136,1116,325,88,258,40,32,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,104,0,0,0,0,0,0,0,0,0,87,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Libya,LBY,"Population, total",SP.POP.TOTL,0,0,0,0,1,51,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,77,29,7,3,0,0,7,2,0,0,0,0,0,0,9,0,0,0,6,89,104,1450,2400,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,MDG,"Population, total",SP.POP.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,15,11,10,5,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malawi,MWI,"Population, total",SP.POP.TOTL,1264,295,122,7,6,5,28,248,320,196,559,795,1465,634,455,720,226,88,38,61,64,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,11,20,1093,4762,7414,4106,3412,814,170,190,94,9,44,74,6,0,13,1,202,968,1583,4830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,MYS,"Population, total",SP.POP.TOTL,46,0,2,2,5,0,0,0,0,0,338,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,105,232,346,73,49,66,45,391,27,57,202,193,19,5,8,177,5,24,2,1,1,1,0,0,0,0,3364,4529,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mali,MLI,"Population, total",SP.POP.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,MEX,"Population, total",SP.POP.TOTL,1030,769,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11966,13074,12964,11008,5477,6639,8794,11304,17405,15003,8456,6094,9430,5205,4651,3538,3343,2205,1341,2529,4115,4011,3516,1718,600,1123,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East and North Africa,0,"Population, total",SP.POP.TOTL,2419,1231,883,500,622,251,2648,4102,3141,717,432,381,121,18,11,0,0,0,54,0,29,0,29,0,0,0,0,0,0,4751,1526,3234,3242,2786,5205,7280,6886,3630,4355,1724,2691,6589,8427,3328,823,473,122,105,424,2479,5123,6183,9123,14856,5066,5423,5335,5286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,MAR,"Population, total",SP.POP.TOTL,14,18,7,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,203,879,551,330,471,851,1292,254,280,219,727,1575,112,55,42,40,23,26,16,815,1961,2081,1173,796,2700,2055,93,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mozambique,MOZ,"Population, total",SP.POP.TOTL,374,384,164,359,394,28,31,94,32,67,44,14,91,69,102,243,115,19,0,145,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292,42,345,75,454,34,484,681,415,513,286,239,638,412,246,144,72,81,220,99,29,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,NPL,"Population, total",SP.POP.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,249,108,78,215,399,277,1550,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,NLD,"Population, total",SP.POP.TOTL,0,0,52,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,2,3,2,15,0,0,700,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,NIC,"Population, total",SP.POP.TOTL,0,5,6,0,18,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,43,5,0,6,1,148,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,NER,"Population, total",SP.POP.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,678,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,NGA,"Population, total",SP.POP.TOTL,14863,20948,11879,9264,3258,6417,5780,4798,9733,1808,1599,4140,3600,3864,1778,1430,4566,4953,4753,1832,205,0,0,0,0,0,0,0,0,0,1031,0,1222,119,1932,847,4483,3095,3216,5119,2315,9464,12601,10389,5498,4883,3675,7511,4967,3298,1097,2514,6496,4958,5576,7620,5425,5746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North America,NAC,"Population, total",SP.POP.TOTL,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110672,108487,33305,30890,59304,40629,34229,40822,42733,44293,49621,31016,11541,6591,5388,7991,7896,11732,15059,10075,2806,1422,871,771,398,351,359,176,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oman,OMN,"Population, total",SP.POP.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,PAK,"Population, total",SP.POP.TOTL,4807,1013,3866,8519,9033,4320,3330,423,1631,3485,3373,815,2408,3484,1929,935,1285,2936,4818,1836,2581,4665,5808,7053,9258,7859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4282,12524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panama,PAN,"Population, total",SP.POP.TOTL,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,215,14,0,0,0,0,0,2,396,0,2,0,0,0,0,0,4,0,0,0,15,2,1,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,PRY,"Population, total",SP.POP.TOTL,6,304,282,797,770,207,57,132,103,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,6,11,0,2,0,9,0,0,0,0,124,807,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,"Population, total",SP.POP.TOTL,6305,3753,1218,1360,172,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,363,502,444,248,69,97,173,371,3131,2499,1826,296,292,700,537,7105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,PHL,"Population, total",SP.POP.TOTL,0,282,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,1,5,367,192,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,POL,"Population, total",SP.POP.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3948,5078,2399,502,861,77,69,36,27,20,22,14,5,6,7,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,PRT,"Population, total",SP.POP.TOTL,54,65,78,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,394,1169,923,800,815,2210,4246,1800,1016,762,836,623,706,1367,880,478,431,277,332,444,895,832,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,ROU,"Population, total",SP.POP.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3467,2744,865,89,9,28,6,4,9,4,5,13,10,6,7,0,3,15,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rwanda,RWA,"Population, total",SP.POP.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rwanda-Burundi,0,"Population, total",SP.POP.TOTL,43,484,571,819,219,234,113,58,34,29,77,12,8,54,11,0,1218,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,7,2,3,72,481,77,22,62,30,71,129,67,240,26,53,55,18,2201,848,76,447,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,225,331,1,0,162,5,1,9,65,156,115,33,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,425,525,291,606,212,145,306,187,43,8,1,1,255,0,0,0,0,11,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,SLE,"Population, total",SP.POP.TOTL,157,40,34,36,12,5,49,946,4846,513,96,12,6,78,14,90,60,293,1698,1143,80,0,0,0,0,0,0,0,0,6,0,44,18,2,6,0,16,1,6,2,6,998,2378,2333,1981,565,134,55,52,29,7,8,3,484,650,750,465,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,SOM,"Population, total",SP.POP.TOTL,0,0,0,0,248,1555,641,84,91,0,94,47,36,221,0,0,0,2,0,0,0,0,0,5,7,11,14,39,3229,0,0,0,0,0,0,0,0,3,121,122,13,14,114,91,245,162,50,3,78,3,0,0,634,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,"Population, total",SP.POP.TOTL,923,1635,1434,80,14,7,27,4,0,0,0,65,8,103,254,302,191,256,43,81,217,118,7,0,0,0,0,0,0,1036,1108,713,285,346,71,115,60,51,53,63,20,19,24,23,21,24,306,521,408,681,1014,1781,1469,1046,3317,1271,1469,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South America,0,"Population, total",SP.POP.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4376,4328,7046,1795,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Asia,SAS,"Population, total",SP.POP.TOTL,80132,180389,297712,96049,49261,53152,48504,51496,105462,251096,66556,33920,48670,60043,89305,41447,35076,38825,89525,47244,18694,18128,22501,45849,130385,213861,15329,0,0,126,18,337,175,40,175518,220286,222642,165476,148835,232372,89258,116073,253083,263348,282461,218326,105211,89341,133617,188192,143682,76883,136961,328590,289785,146840,73322,85954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,"Population, total",SP.POP.TOTL,9,2,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,910,1066,624,688,297,114,5,19,841,1874,678,371,210,129,33,44,34,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,2,4,344,25,2,1,0,0,19,29,0,0,44,66,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,126,18,337,175,40,28,65,27,18,8,41,9,106,337,72,115,3,2,0,1,0,167,1,135,124,711,409,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sub-Saharan Africa,SSF,"Population, total",SP.POP.TOTL,25228,41328,24651,30679,20936,25584,25856,22388,34798,17194,17318,17987,27363,23647,15702,13729,16840,14399,14345,10593,3337,2609,27288,18063,5448,4451,3949,954,3234,2073,6284,2969,4241,3299,7688,12313,13993,13860,19130,28337,18058,21168,27196,23934,16840,17767,14686,18500,19316,15427,12465,11784,25851,34020,49578,40007,26975,24809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,SDN,"Population, total",SP.POP.TOTL,250,110,346,3670,3030,4200,1427,25,295,380,336,162,8,95,0,0,69,0,9,106,131,1051,1141,0,0,0,0,0,0,0,0,0,0,0,0,63,218,2402,6467,2179,218,47,228,173,72,577,425,527,553,515,46,12,182,242,0,62,917,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,CHE,"Population, total",SP.POP.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,596,1153,2145,1234,329,54,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syria,0,"Population, total",SP.POP.TOTL,646,14,2,2,3,7,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,46,1,98,488,375,158,6,109,435,1011,48,1,0,0,1,1,1,1657,715,91,16,8,1,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanzania,TZA,"Population, total",SP.POP.TOTL,1045,6416,854,373,1200,928,542,605,856,1204,1442,1584,1002,1074,836,1461,2762,3027,1629,455,113,0,0,0,0,0,0,0,0,7,1427,567,453,40,1391,75,234,28,182,4547,1746,768,629,411,503,1649,1462,1095,599,156,92,90,201,5735,12283,12672,2960,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,THA,"Population, total",SP.POP.TOTL,107,348,34,43,50,20,107,4,3,28,1548,32,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,404,472,1451,588,287,1113,418,125,405,56,33,20,42,152,34,2,51,294,151,235,107,133,44,925,36394,26843,1314,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,TGO,"Population, total",SP.POP.TOTL,152,147,190,628,228,226,2,6,9,44,66,347,281,571,285,34,13,201,304,784,83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,42,78,66,11,7,7,19,3,33,0,29,301,13,1,0,0,174,535,470,65,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,TUN,"Population, total",SP.POP.TOTL,1,2,5,7,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,606,1270,188,101,101,138,59,18,2,5,3,7,3,13,0,2,0,0,1,4,19,190,797,1224,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,TUR,"Population, total",SP.POP.TOTL,73,7,152,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,253,2492,1615,971,480,99,47,1746,830,257,193,199,93,107,69,36,641,438,958,898,1871,12395,6093,309,8,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USSR,0,"Population, total",SP.POP.TOTL,0,12,305,79,0,0,70,70,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126423,100004,71172,47678,28610,18548,16567,14164,10361,6413,3834,9471,14881,2160,3079,3167,391,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,UGA,"Population, total",SP.POP.TOTL,47,5,43,243,341,199,101,231,477,360,334,740,400,631,419,510,1351,614,365,55,19,2,19,0,0,0,0,0,0,0,506,104,97,7,13,6,17,1,32,2,0,0,0,0,2,32,0,0,0,10,32,0,128,4737,1558,381,389,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,GBR,"Population, total",SP.POP.TOTL,19,28,29,135,30,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,442,980,2507,3801,5367,10147,14921,12560,11010,11853,5665,2359,631,184,1,12,4,19,1,2,0,124,1,16,8,55,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,USA,"Population, total",SP.POP.TOTL,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110672,108487,33305,30890,56513,39381,32694,37977,39396,42341,48329,30151,11194,6491,5371,7957,7834,11673,14939,9877,2795,1396,865,765,398,346,357,176,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21064,62374,72946,52737,31697,19417,15223,18977,33998,23560,31254,23044,23566,38400,40474,38381,19740,47508,80334,62876
Uruguay,URY,"Population, total",SP.POP.TOTL,9,3,0,16,7,1,45,42,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,31,0,569,176,15,4,0,0,4,0,8,11,1,8,2,53,72,29,4,2,1,0,0,0,104,167,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Venezuela,0,"Population, total",SP.POP.TOTL,3672,3062,567,453,72,113,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,13,2,6,2,3,70,105,256,3839,955,265,259,268,610,1055,2114,4767,5685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
World,WLD,"Population, total",SP.POP.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122098,80020,45291,33219,51993,65153,135853,218326,19278,954,3234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yemen,0,"Population, total",SP.POP.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yugoslavia,0,"Population, total",SP.POP.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4156,2119,738,1042,330,14,4,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,ZMB,"Population, total",SP.POP.TOTL,20,28,10,166,693,1024,3538,576,459,210,176,350,233,210,1831,2214,526,63,47,33,0,0,0,0,0,0,0,0,0,0,0,0,59,258,98,305,1241,4042,3856,3400,152,61,179,23,32,96,27,59,20,9,3,10,124,355,6354,490,98,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zimbabwe,ZWE,"Population, total",SP.POP.TOTL,861,1034,456,87,11,1,157,153,34,90,133,12,3,15,38,200,40,35,26,12,25,0,0,0,0,0,0,0,0,0,515,501,16,2,12,1,7,255,427,696,44,40,80,41,1,17,246,1864,223,255,87,0,0,1,33,181,685,1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0